Name;Topic path;Topic
miBA01CUX02 Pedido de datos;miBA [MIBA] / 01. Cuenta miBA / 02. MIBA01CUX02 - Blanqueo miBA; 02. MIBA01CUX02 - Blanqueo miBA
EP01CUX01 Contenedores verdes;Espacio Público [EP] / 01. Ciudad Verde / 01. EP01CUX01 - BA Recicla; 01. EP01CUX01 - BA Recicla
SA06CUX02 Hay un error - No soy yo;Salud [SA] / 06. Gestor de encuentros / 02. SA06CUX02 - pushes; 02. SA06CUX02 - pushes
SUA01CUX03 Apertura;Solicitudes - Suaci [SUACI] / 01. Espacio público / 03. SUA01CUX03 - Poda de Árboles; 03. SUA01CUX03 - Poda de Árboles
TUR01CUX05 Buscar por fecha;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
TR01CUX14 Qué necesito;Trámites [TR] / 01. TAD / 14. TR01CUX14 - Registro Administradores de Consorcios - Actualización de Matrículas ; 14. TR01CUX14 - Registro Administradores de Consorcios - Actualización de Matrículas 
MO05CUX08 Nuevas categorías;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
MO08CUX03 Baja o reposición;Movilidad [MO] / 08. Trámites varios / 03. MO08CUX03 - AUSA - Sacar TelePASE; 03. MO08CUX03 - AUSA - Sacar TelePASE
SUA01CUX04 Revalidar Hora;Solicitudes - Suaci [SUACI] / 01. Espacio público / 04. SUA01CUX04 - Auto mal estacionado (NUEVO); 04. SUA01CUX04 - Auto mal estacionado (NUEVO)
SA17CUX01 Numero invalido establecimiento;Salud [SA] / 17. Turnos abiertos; 17. Turnos abiertos
BOT06CUX01 Sticker por tema;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
SE01CUX06 Dirección no encontrada;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
TR04CUX02 DNI a domicilio;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
MO05CUX10 Pedido de foto DNI dorso;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
EDU04CUX25 Más información;Educación [EDU] / 04. Educación Escolar / 25. EDU04CUX25 - Plan Sarmiento; 25. EDU04CUX25 - Plan Sarmiento
miBA01CAT03 > ⏳ 2do TO - Sin disponiblidad;Derivaciones [DER] / Derivación / Derivación a agente de Soporte de miBA; Derivación a agente de Soporte de miBA
MO05CUX09 Domicilio inválido;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
EDU04CUX30 Niñez ;Educación [EDU] / 04. Educación Escolar / 30. EDU04CUX30 - Uso del celular; 30. EDU04CUX30 - Uso del celular
DDHH03CUX09 Quiero anotarme;Derechos Humanos [DDHH] / 03. Niños: Derechos y Defensorías / 09. DDHH03CUX09 - Programa Abrazar; 09. DDHH03CUX09 - Programa Abrazar
AG01CUX01 Grandes contribuyentes;AGIP [AG] / 01. Sobre AGIP / 01. AG01CUX01 - AGIP; 01. AG01CUX01 - AGIP
TR01CUX15 Apertura;Trámites [TR] / 01. TAD / 15. TR01CUX15 - TAD Registro de Empleadores; 15. TR01CUX15 - TAD Registro de Empleadores
EM01CUX02 Privada o pública;Empleo [EM] / 01. Violencia laboral / EM01CUX02 - Violencia Laboral (DGNL); EM01CUX02 - Violencia Laboral (DGNL)
CU10CUX02 El Loco Chávez > Contame más;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
MO03CUX01 Línea E horarios;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
SA03CUX01 A los seis meses;Salud [SA] / 03. Vacunación general / 01. SA03CUX01 - Vacunación; 01. SA03CUX01 - Vacunación
SA07CUX01 Transmisión Sífilis;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
DE04CUX01 Básquet;Deportes [DE] / 4. Polideportivos / 01. DE04CUX01 Polideportivos; 01. DE04CUX01 Polideportivos
VC01CAT01 Espera 2;Derivaciones [DER] / Derivación / Derivación a agente de Sedes comunales; Derivación a agente de Sedes comunales
BOT02CUX04 Cabras Cadabras - Pista Obelisco;Boti [BOT] / 02. Cumpleaños / 04. BOT02CUX04 - Perdidos en BA; 04. BOT02CUX04 - Perdidos en BA
BOT01CUX01 ¿Hombre o Mujer?;Boti [BOT] / 01. Perfil / 01. BOT01CUX01 - Personalidad; 01. BOT01CUX01 - Personalidad
SA15CUX01 Empleo con apoyo;Salud [SA] / 15. Salud mental / 01. SA15CUX01 - Líneas de atención psicológicas; 01. SA15CUX01 - Líneas de atención psicológicas
CU01CUX02 Casa Carlos Gardel;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
CIU05CUX07 ANSES;Ciudad [CIU] / 05. Sobre la Ciudad / 07. CIU05CUX07 - Barrio Mugica; 07. CIU05CUX07 - Barrio Mugica
DEC05CUX01 Necesito ayuda APRA;Desarrollo Económico [DEC] / 05. Empresas / 01. DEC05CUX01 - Boti para empresas, SAP; 01. DEC05CUX01 - Boti para empresas, SAP
BOT06CUX01 Adivinanza 7;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
NI01CUX11 Conejos;Niñez [NI] / 01. Boticuentos / 11. NI01CUX11 - Estornudos bajo tierra; 11. NI01CUX11 - Estornudos bajo tierra
BOT02CUX08 Pregunta 3 Nivel 2;Boti [BOT] / 02. Cumpleaños / 08. BOT02CUX08 - Turisteando; 08. BOT02CUX08 - Turisteando
Pasaporte Covid | Revisar datos | Persistir info;Salud [SA] / 02. Test COVID / 03. SA02CUX03 - Certificado COVID-19; 03. SA02CUX03 - Certificado COVID-19
Mantenimiento servicios;Derivaciones [DER] / Derivación; Derivación
TU01CAT01 Pedido de datos mail inglés;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
SE01CUX04 Apertura;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 04. SE01CUX04 - Bomberos; 04. SE01CUX04 - Bomberos
DH08CUX02 Video V5M3;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
TUR01CUX02 Por lugar > No sirve;Turnos [TUR] / 01. SIGECI / 02. TUR01CUX02 - Turno para Validación Presencial; 02. TUR01CUX02 - Turno para Validación Presencial
MO08CUX02 Cómo la tramito;Movilidad [MO] / 08. Trámites varios / 02. MO08CUX02 - Verificación policial ; 02. MO08CUX02 - Verificación policial 
DH03CUX01 Apertura corta;Desarrollo humano [DH] / 03. Accesibilidad / 01. DH03CUX01 - Accesibilidad; 01. DH03CUX01 - Accesibilidad
MIBA05CUX01 Niveles de seguridad - Falta uno;miBA [MIBA] / 05. Niveles de seguridad / 01. MIBA05CUX01 - Niveles de seguridad; 01. MIBA05CUX01 - Niveles de seguridad
SUA01CUX07 Cargar Foto 1 - Reparación de luminaria;Solicitudes - Suaci [SUACI] / 01. Espacio público / 07. SUA01CUX07 - Reparación de luminaria; 07. SUA01CUX07 - Reparación de luminaria
RC01CUX06 Dentro del país;Registro Civil [RC] / 01. Estáticos / 06. RC01CUX06 - Autorización Viaje al exterior y nacional; 06. RC01CUX06 - Autorización Viaje al exterior y nacional
DH11CUX01 Bifurcador;Desarrollo humano [DH] / 11. Inclusión financiera / 01. DH11CUX01 Bifurcador cursos para emprendedores; 01. DH11CUX01 Bifurcador cursos para emprendedores
AC02CUX04 Teléfonos Emergencias;Atención Ciudadana [AC] / 02. Servicios Ciudadanía / 04. AC02CUX04 - Emergencias; 04. AC02CUX04 - Emergencias
CIU05CUX03 San Telmo;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad; 03. CIU05CUX03 - Barrios de la Ciudad
Onboarding Agendame soy Boti;2. Onboardings y menús;2. Onboardings y menús
AM02CUX02 Apertura;Ambiente [AM] / 02. Cambio climático / 02. AM02CUX02 - Prevención de Calor; 02. AM02CUX02 - Prevención de Calor
Apertura -Trámites Rúbrica;Trámites [TR] / 04. Estáticos Varios / 37. TR04CUX37 - Rúbrica laboral; 37. TR04CUX37 - Rúbrica laboral
DH08CUX02 Responde bien V1M3;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
TR04CUX32  Nuevo pasaporte > Cuánto cuesta;Trámites [TR] / 04. Estáticos Varios / 32. TR04CUX32 - Pasaporte; 32. TR04CUX32 - Pasaporte
CU09CUX01 Más centros ;Cultura [CU] / 09. Centros y edificios culturales / 01. CU09CUX01 - Centros culturales; 01. CU09CUX01 - Centros culturales
MO01CAT01 Fuera de horario;Derivaciones [DER] / Derivación / Derivación a agente de BA Taxi; Derivación a agente de BA Taxi
MO08CAT01 Espera 1;Derivaciones [DER] / Derivación / Derivación a agente de AUSA; Derivación a agente de AUSA
SUA01CUX05 Autos Abandonados - Duplica refuerzo;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados; 05. SUA01CUX05 - Autos abandonados
EDU03CUX06 Apertura;Educación [EDU] / 03. Docentes / 06. EDU03CUX06 - Escuela de Maestros; 06. EDU03CUX06 - Escuela de Maestros
SA05CAT01 Mensajes espera;Derivaciones [DER] / Derivación / Derivación a agente de Adultos Mayores; Derivación a agente de Adultos Mayores
EP05CUX01 Info para eventos;Espacio Público [EP] / 05. Parque de la Ciudad; 05. Parque de la Ciudad
miBA Login V2 - Desde Turno para infracciones por videollamada;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login / miBA Login V2; miBA Login V2
MO10CUX01 Info para viajar;Movilidad [MO] / 10. Metrobus / 01. MO10CUX01 - Superapertura Metrobus; 01. MO10CUX01 - Superapertura Metrobus
CU10CUX02 Mapa del recorrido (Personajes de Calé);Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
EDU04CUX06 Frase 5;Educación [EDU] / 04. Educación Escolar / 06. EDU04CUX06 - Bullying; 06. EDU04CUX06 - Bullying
CU06CAT01 No, gracias (pre datos);Derivaciones [DER] / Derivación / Deriva a agente de Diversidad; Deriva a agente de Diversidad
MO01CAT01 Operador disponible;Derivaciones [DER] / Derivación / Derivación a agente de BA Taxi; Derivación a agente de BA Taxi
DH11CUX08 Video 4;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
CU09CUX02 Visitas guiadas Recoleta;Cultura [CU] / 09. Centros y edificios culturales / 02. CU09CUX02 - Cementerios de Buenos Aires; 02. CU09CUX02 - Cementerios de Buenos Aires
DH11CUX05 Repaso V4;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
SUA01CUX12 Hay solicitudes existentes - Preguntar refuerzos;Solicitudes - Suaci [SUACI] / 01. Espacio público / 12. SUA01CUX12 - Irregularidades en marquesinas, toldos o anuncios; 12. SUA01CUX12 - Irregularidades en marquesinas, toldos o anuncios
VI01CUX01 Asistencia legal;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 01. VI01CUX01 Programa Viviendas IVC; 01. VI01CUX01 Programa Viviendas IVC
NI01CUX02  Sé mucho de penales;Niñez [NI] / 01. Boticuentos / 02. NI01CUX02 - Pin8 🤖; 02. NI01CUX02 - Pin8 🤖
SE02CAT01 No, gracias;Derivaciones [DER] / Derivación / Deriva a agente de Ciberseguridad; Deriva a agente de Ciberseguridad
miBA Login - Desde Turnera Covid;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login / miBA Login V2; miBA Login V2
TR03CUX03 Solicitud de incorporación de un bien al listado de bienes integrantes del patrimonio cultural de la ciudad;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
BOT02CUX07 Cumpleaños (pista 2);Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras; 07. BOT02CUX07 - Atrapalabras
NI01CUX05 Cambiar de cuento;Niñez [NI] / 01. Boticuentos / 05. NI01CUX05 - Boticuentos 2023: Superapertura y CC; 05. NI01CUX05 - Boticuentos 2023: Superapertura y CC
SA10CUX02 Por ubicación actual;Salud [SA] / 10. Centros de salud / 02. SA10CUX02 - CeSACs + Buscador + Chequeo de padrón; 02. SA10CUX02 - CeSACs + Buscador + Chequeo de padrón
SA06CUX03 Cancelar Apertura;Salud [SA] / 06. Gestor de encuentros; 06. Gestor de encuentros
TR00CUX01 Registro civil;Trámites [TR];Trámites [TR]
miBA01CUX01 Consejos;miBA [MIBA] / 01. Cuenta miBA / 01. MIBA01CUX01 - miBA flujo estático; 01. MIBA01CUX01 - miBA flujo estático
LIC00CUX01  Cómo es el trámite;Movilidad [MO] / 05. Licencias / 01. MO05CUX01 LIC00CUX01 - Licencia prorroga; 01. MO05CUX01 LIC00CUX01 - Licencia prorroga
TU01CAT01 Fuera de horario post pedido de datos;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
TUR01CUX08 Comprobación de la edad;Turnos [TUR] / 01. SIGECI / 08. TUR01CUX08 - Turno para pasaporte; 08. TUR01CUX08 - Turno para pasaporte
TUR01CUX14 Apertura;Turnos [TUR] / 01. SIGECI / 14. TUR01CUX14 - Turnera vacunación antigripal; 14. TUR01CUX14 - Turnera vacunación antigripal
CO15CUX01  Modo hincha;Coyuntura [CO] / 15. Mundial 2026; 15. Mundial 2026
SA07CUX01 VPH;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
EDU01CAT03 Pedido de datos;Derivaciones [DER] / Derivación / Derivación a agente de Designaciones interinas; Derivación a agente de Designaciones interinas
Cariño;Boti [BOT] / 01. Perfil / 01. BOT01CUX01 - Personalidad; 01. BOT01CUX01 - Personalidad
TUR01CUX11 Datos del aprendiz – Tipo de documento;Turnos [TUR] / 01. SIGECI / 11. TUR01CUX11 - Turno para práctica de auto en pista; 11. TUR01CUX11 - Turno para práctica de auto en pista
DH03CUX02 Dudas y consultas;Desarrollo humano [DH] / 03. Accesibilidad / 02. DH03CUX02 CUD; 02. DH03CUX02 CUD
BOT02CUX07 Teatro (pista 1);Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras; 07. BOT02CUX07 - Atrapalabras
DH03CUX03 Acompañantes;Desarrollo humano [DH] / 03. Accesibilidad / 03. DH03CUX03 - Autismo; 03. DH03CUX03 - Autismo
TUR01CUX05 Rechaza verificación;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
CO02CUX02 Cómo denunciar;Coyuntura [CO] / 02. Campañas / 02. CO02CUX02 - Derroche de agua; 02. CO02CUX02 - Derroche de agua
EP05CUX01 Actividades;Espacio Público [EP] / 05. Parque de la Ciudad; 05. Parque de la Ciudad
VI01CUX05 Qué necesito;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 05. VI01CUX05 Programa Ley 624; 05. VI01CUX05 Programa Ley 624
DH08CUX02 Cierre;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
SA01CAT01 Operador no disponible - 10 minutos;Derivaciones [DER] / Derivación / Derivación a agente de SIGEHOS; Derivación a agente de SIGEHOS
SUA01CUX17 Error de imagen;Solicitudes - Suaci [SUACI] / 01. Espacio público / 17. SUA01CUX17 - Pintura sobre Graffiti; 17. SUA01CUX17 - Pintura sobre Graffiti
IN01CAT01 Despedida no aceptó aviso legal;Infracciones [IN] / 01. IN01CUX01 - Infracciones , Derivaciones [DER] / Derivación / Derivación a agente de Infracciones; Derivación a agente de Infracciones
CU08CUX06 Bienal de historieta;Cultura [CU] / 08. Vacaciones en BA / 06. CU08CUX06 - Verano en la Ciudad 2026; 06. CU08CUX06 - Verano en la Ciudad 2026
VI01CUX03 tengo cotitular;Trámites [TR] / 02. Integraciones STD / 03. TR02CUX03 VI01CUX03 - Copia de escritura; 03. TR02CUX03 VI01CUX03 - Copia de escritura
DH11CUX05  Apertura de contingencia I;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
DH11CUX03 Bonus track Canva;Desarrollo humano [DH] / 11. Inclusión financiera / 03. DH11CUX03 Curso virtual de Identidad de Marca; 03. DH11CUX03 Curso virtual de Identidad de Marca
JU03CUX01 Conocer mis derechos;Justicia [JU] / 03. Subsecretaría de Justicia / 01. JU03CUX01 - Patrocinio penal; 01. JU03CUX01 - Patrocinio penal
MO05CUX15 Pedido de datos - domicilio;Movilidad [MO] / 05. Licencias / 15. MO05CUX15 - Cambio de datos en la licencia de conducir; 15. MO05CUX15 - Cambio de datos en la licencia de conducir
TUR01CUX02 Confirmar turno > Codigos de Error;Turnos [TUR] / 01. SIGECI / 02. TUR01CUX02 - Turno para Validación Presencial; 02. TUR01CUX02 - Turno para Validación Presencial
SUA01CUX25 pregunta refuerzos;Solicitudes - Suaci [SUACI] / 01. Espacio público / 25. SUA01CUX25 - Reparación de contenedores; 25. SUA01CUX25 - Reparación de contenedores
DH11CUX03  Apertura de contingencia I;Desarrollo humano [DH] / 11. Inclusión financiera / 03. DH11CUX03 Curso virtual de Identidad de Marca; 03. DH11CUX03 Curso virtual de Identidad de Marca
SUA01CUX19 Cambio de datos;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
miBA - Login sin Invitado - Infracciones;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login; 05. MIBA01CUX05 - miBA Login
MO05CUX08 Validación miBA;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
LIC00CUX01  Quienes no pagan;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
miBA01CUX01  Apertura;miBA [MIBA] / 01. Cuenta miBA / 01. MIBA01CUX01 - miBA flujo estático; 01. MIBA01CUX01 - miBA flujo estático
TR04CUX24 Cómo tramitarlo;Trámites [TR] / 04. Estáticos Varios / 24. TR04CUX24 - Autopartes; 24. TR04CUX24 - Autopartes
RC01CUX01 Apertura;Registro Civil [RC] / 01. Estáticos / 01. RC01CUX01 - Constancia de último domicilio en DNI; 01. RC01CUX01 - Constancia de último domicilio en DNI
LIC00CUX01  Verificación de turno;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
TR04CUX02 Actualización menor;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
MO05CUX09 Info a justificar - Paso 1;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
DH05CUX01 Apertura corta;Desarrollo humano [DH] / 05. Adicciones / 01. DH05CUX01 - Adicciones; 01. DH05CUX01 - Adicciones
DH01CUX03 Pedido de datos - Foto del recibo;Desarrollo humano [DH] / 01. Atención social / 02. TR02CUX02 - Rendición de Subsidio Habitacional 690; 02. TR02CUX02 - Rendición de Subsidio Habitacional 690
SUA01CUX11 Resolución;Solicitudes - Suaci [SUACI] / 01. Espacio público / 11. SUA01CUX11 - Extracción de árbol; 11. SUA01CUX11 - Extracción de árbol
SUA01CUX06 Duplicar refuerzo;Solicitudes - Suaci [SUACI] / 01. Espacio público / 06. SUA01CUX06 - Reparación De Vereda  / Errores | Reparación De Veredas; Errores | Reparación De Veredas
TU01CAT01 Fuera de horario;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
TR05CUX03 ID de respuesta 6;Trámites [TR] / 05. Estado de trámites / 3. TR05CUX03 Consulta de destado de Ciudadanía Porteña; 3. TR05CUX03 Consulta de destado de Ciudadanía Porteña
MO08CUX03 Pagos;Movilidad [MO] / 08. Trámites varios / 03. MO08CUX03 - AUSA - Sacar TelePASE; 03. MO08CUX03 - AUSA - Sacar TelePASE
SE01CUX06 Primera validación - Persona física;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
BOT02CUX07 Botánico (pista 1);Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras / Segundo juego; Segundo juego
TR01CUX03  Apertura;Trámites [TR] / 01. TAD / 03. TR01CUX03 - Solicitud de copia de planos de mensura, horizontalidad, prehorizontalidad y catastro; 03. TR01CUX03 - Solicitud de copia de planos de mensura, horizontalidad, prehorizontalidad y catastro
MO05CUX08 Auto, camioneta o utilitario - Profesional;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
No esperar | AGIP;Derivaciones [DER] / Derivación / Derivación a agente de AGIP / Instancias de espera AGIP; Instancias de espera AGIP
TUR01CUX03 Por fecha > Sede;Turnos [TUR] / 01. SIGECI / 03. TUR01CUX03 - Identidad de Género; 03. TUR01CUX03 - Identidad de Género
DH08CUX02 Cierre + crosselling;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
TR00CUX02 - Servicio caído;Trámites [TR] / 05. Estado de trámites / 1. TR05CUX01 TR00CUX02 - Consulta estado trámite; 1. TR05CUX01 TR00CUX02 - Consulta estado trámite
CIU05CUX08 Monumentos Caballito;Ciudad [CIU] / 05. Sobre la Ciudad / 08- CIU05CUX08 - Sitios históricos / CIU05CUX08 - Caballito; CIU05CUX08 - Caballito
SA14CUX01 Cáncer de mama;Salud [SA] / 14. Cáncer de mama / 01. SA14CUX01 - Prevención cáncer de mama; 01. SA14CUX01 - Prevención cáncer de mama
AG01CUX01 Publicidad;AGIP [AG] / 01. Sobre AGIP / 01. AG01CUX01 - AGIP; 01. AG01CUX01 - AGIP
TU01CUX01 Recorridos cortos;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
DDHH03CUX06 Cómo me inscribo;Derechos Humanos [DDHH] / 06. Programa de acogimiento familiar; 06. Programa de acogimiento familiar
SE02CUX01 Compras desconocidas;Seguridad [SE] / 02. Ciberseguridad / 01. SE02CUX01 - Ciberestafas; 01. SE02CUX01 - Ciberestafas
MO03CUX01 Otras combinaciones;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
DH05CAT01 Pedido de datos - Comuna;Derivaciones [DER] / Derivación / Derivacion a agente de Adicciones; Derivacion a agente de Adicciones
Test pia_whisper;Test / Test STT pia; Test STT pia
MO01CUX01 Beneficios;Movilidad [MO] / 01. BA Taxi / 01. MO01CUX01 - BA Taxi; 01. MO01CUX01 - BA Taxi
 miBA01CUX01  No puedo entrar;miBA [MIBA] / 01. Cuenta miBA / 01. MIBA01CUX01 - miBA flujo estático; 01. MIBA01CUX01 - miBA flujo estático
MO05CUX01 Licencia prorroga > Validar datos;Movilidad [MO] / 05. Licencias / 01. MO05CUX01 LIC00CUX01 - Licencia prorroga; 01. MO05CUX01 LIC00CUX01 - Licencia prorroga
Más temas post Menú 2.0;2. Onboardings y menús;2. Onboardings y menús
Pregunta por Dominio - Error en Dominio 1;Infracciones [IN] / 01. IN01CUX01 - Infracciones / Datos infracciones / Infracciones - Intentos erróneos / Infracciones - Intentos por Dominio; Infracciones - Intentos por Dominio
DH01CUX03 Cómo me inscribo;Desarrollo humano [DH] / 01. Atención social / 02. TR02CUX02 - Rendición de Subsidio Habitacional 690 OLD; 02. TR02CUX02 - Rendición de Subsidio Habitacional 690 OLD
IN01CUX02 - Saldo SEPC Null;Infracciones [IN] / 02. IN01CUX02 - Scoring; 02. IN01CUX02 - Scoring
 SA17CUX01 Por ahora no;Salud [SA] / 17. Turnos abiertos; 17. Turnos abiertos
Número de Documento Inválido | Estado de Trámites;Solicitudes - Suaci [SUACI] / 02. Consulta de estado / 01. SUA02CUX01 - Estado de trámites y solicitudes; 01. SUA02CUX01 - Estado de trámites y solicitudes
VI01CUX03 datos adicionales;Trámites [TR] / 02. Integraciones STD / 03. TR02CUX03 VI01CUX03 - Copia de escritura; 03. TR02CUX03 VI01CUX03 - Copia de escritura
SUA01CUX05 Autos Abandonados - Solicitar marca y modelo;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados; 05. SUA01CUX05 - Autos abandonados
SUA01CUX Hay solicitudes previas;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
EDU04CUX03 Para quién es ;Educación [EDU] / 04. Educación Escolar / 03. EDU04CUX03 - Boleto estudiantil; 03. EDU04CUX03 - Boleto estudiantil
INN10CUX12 Preapertura;Innovación [INN] / 10. Boti LLM / 12. INN10CUX12 - Servicios Sociales; 12. INN10CUX12 - Servicios Sociales
SA15CUX01 Para otra persona;Salud [SA] / 15. Salud mental / 01. SA15CUX01 - Líneas de atención psicológicas; 01. SA15CUX01 - Líneas de atención psicológicas
SA02CUX01 Dónde me atiendo ;Salud [SA] / 02. Test COVID / 01. SA02CUX01 - Coronavirus; 01. SA02CUX01 - Coronavirus
EDU03CUX08 Necesito ayuda;Educación [EDU] / 03. Docentes / 08. EDU03CUX08 - Ayuda; 08. EDU03CUX08 - Ayuda
TR02CUX05 Validar datos;Trámites [TR] / 02. Integraciones STD / 05. TR02CUX05 - Entrega de Certificados Escolares para Ciudadanía Porteña- ; 05. TR02CUX05 - Entrega de Certificados Escolares para Ciudadanía Porteña- 
SUA01CUX05 Autos Abandonados - Reforzar denuncia;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados; 05. SUA01CUX05 - Autos abandonados
EP01CUX01 Edificios y empresas;Espacio Público [EP] / 01. Ciudad Verde / 01. EP01CUX01 - BA Recicla; 01. EP01CUX01 - BA Recicla
Preinscripciones (Apertura de flow) > Consultar estado (Ap de flow) > Vacante asignada * Response flow;Educación [EDU] / 04. Educación Escolar / 26. EDU04CUX26 - Preinscripción escolar; 26. EDU04CUX26 - Preinscripción escolar
SUA01CUX22 Apertura desratización en colegios;Solicitudes - Suaci [SUACI] / 01. Espacio público / 22. SUA01CUX22 Desinfección de establecimiento publico; 22. SUA01CUX22 Desinfección de establecimiento publico
CXF01CUX04 Conforme CATs;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 04. CXF01CUX04 - Feedback Boti CAT; 04. CXF01CUX04 - Feedback Boti CAT
